mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	crescendo_hairpin	decrescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>
29	28	675/8	675/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	256								
29	28	165/2	165/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	257								
30	29	169/2	169/2	0.0	0	0	StaffText	6/8	1	1	0							dimin.					
30	29	169/2	169/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	258				19				
30	29	169/2	169/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	259				19				
30	29	169/2	169/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	260				19				
30	29	86	86	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	261				19				
30	29	87	87	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	262				19				
30	29	169/2	169/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	263								
30	29	85	85	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	264								
30	29	171/2	171/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	265								
30	29	87	87	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	266								
31	30	175/2	175/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	267				19				
31	30	175/2	175/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	268				19				
31	30	175/2	175/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	269				19				
31	30	177/2	177/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	270				19				
31	30	89	89	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	271								
31	30	175/2	175/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	272								
31	30	88	88	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	273								
31	30	177/2	177/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	274								
31	30	90	90	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	275								
32	31	181/2	181/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	276				20				
32	31	181/2	181/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	277				20				
32	31	181/2	181/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	278				20				
32	31	92	92	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	279				20				
32	31	93	93	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	280				20				
32	31	181/2	181/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	281								
32	31	91	91	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	282								
32	31	183/2	183/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	283								
32	31	93	93	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	284								
33	32	187/2	187/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	285				20				
33	32	187/2	187/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	286				20				
33	32	187/2	187/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	287				20				
33	32	189/2	189/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	288				20				
33	32	95	95	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	289				20				
33	32	95	95	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	290				20				
33	32	95	95	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	291				20				
33	32	96	96	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	292				20				
33	32	187/2	187/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	293								
33	32	94	94	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	294								
33	32	189/2	189/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	295								
33	32	96	96	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	296								
34	33	193/2	193/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	297				20				
34	33	193/2	193/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	298				20				
34	33	193/2	193/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	299				20				
34	33	193/2	193/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	300								
34	33	97	97	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	301								
34	33	195/2	195/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	302								
34	33	99	99	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	303								
35	34	199/2	199/2	0.0	0	0	Spanner	6/8	1	1	0									3			
35	34	199/2	199/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	304					3			
35	34	201/2	201/2	0.125	1/4	1/4	Chord	6/8	1	1	1/32		1/32	1	305				21	3			
35	34	805/8	805/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32		1/32	1	306				21	3			
35	34	403/4	403/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32		1/32	1	307				21	3			
35	34	807/8	807/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32		1/32	1	308				21	3			
35	34	101	101	0.125	3/8	3/8	Chord	6/8	1	1	1/32		1/32	1	309				21	3			
35	34	809/8	809/8	0.125	13/32	13/32	Chord	6/8	1	1	1/32		1/32	1	310				21	3			
35	34	405/4	405/4	0.125	7/16	7/16	Chord	6/8	1	1	1/32		1/32	1	311				21	3			
35	34	811/8	811/8	0.125	15/32	15/32	Chord	6/8	1	1	1/32		1/32	1	312				21	3			
35	34	203/2	203/2	0.125	1/2	1/2	Chord	6/8	1	1	1/32		1/32	1	313				21	3			
35	34	813/8	813/8	0.125	17/32	17/32	Chord	6/8	1	1	1/32		1/32	1	314				21	3			
35	34	407/4	407/4	0.125	9/16	9/16	Chord	6/8	1	1	1/32		1/32	1	315				21	3			
35	34	815/8	815/8	0.125	19/32	19/32	Chord	6/8	1	1	1/32		1/32	1	316				21	3			
35	34	102	102	0.125	5/8	5/8	Chord	6/8	1	1	1/32		1/32	1	317				21	3			
35	34	817/8	817/8	0.125	21/32	21/32	Chord	6/8	1	1	1/32		1/32	1	318				21	3			
35	34	409/4	409/4	0.125	11/16	11/16	Chord	6/8	1	1	1/32		1/32	1	319				21	3			
35	34	819/8	819/8	0.125	23/32	23/32	Chord	6/8	1	1	1/32		1/32	1	320					3			
35	34	199/2	199/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	321								
35	34	100	100	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	322								
36	35	205/2	205/2	0.0	0	0	Dynamic	6/8	1	1	0					fp							
36	35	205/2	205/2	0.0	0	0	Spanner	6/8	1	1	0												
36	35	205/2	205/2	0.0	0	0	Spanner	6/8	1	1	0										6		
36	35	205/2	205/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	323						6		
36	35	205/2	205/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	324						6		
36	35	205/2	205/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	325				22		6		
36	35	104	104	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	326				22		6		
36	35	105	105	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	327				22		6		
36	35	205/2	205/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	328								
36	35	103	103	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	329								
36	35	207/2	207/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	330								
36	35	105	105	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	331								
37	36	211/2	211/2	0.0	0	0	Spanner	6/8	1	1	0								22				
37	36	211/2	211/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	332				22				
37	36	211/2	211/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	333				22				
37	36	211/2	211/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	334				22				
37	36	213/2	213/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	335				22				
37	36	107	107	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	336								
37	36	211/2	211/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	337								
37	36	106	106	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	338								
37	36	107	107	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	339								
37	36	215/2	215/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	340								
38	37	217/2	217/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	341				23				
38	37	217/2	217/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	342				23				
38	37	217/2	217/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	343				23				
38	37	110	110	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	344				23				
38	37	111	111	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	345				23				
38	37	217/2	217/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	346								
38	37	109	109	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	347								
38	37	219/2	219/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	348								
38	37	111	111	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	349								
39	38	223/2	223/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	350				23				
39	38	223/2	223/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	351				23				
39	38	223/2	223/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	352				23				
39	38	225/2	225/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	353				23				
39	38	113	113	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	354				23				
39	38	113	113	0.0	3/8	3/8	Chord	6/8	1	1	0	grace16	1/16	1	355				23				
39	38	113	113	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	356				23				
39	38	114	114	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	357				23				
39	38	223/2	223/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	358								
39	38	112	112	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	359								
39	38	225/2	225/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	360								
39	38	227/2	227/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	361								
39	38	114	114	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	362								
40	39	229/2	229/2	0.0	0	0	Dynamic	6/8	1	1	0					fp			23				
40	39	229/2	229/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	363				23				
40	39	229/2	229/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	364				23				
40	39	229/2	229/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	365				23				
40	39	229/2	229/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	366								
40	39	115	115	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	367								
40	39	117	117	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	368								
41	40	235/2	235/2	0.0	0	0	Spanner	6/8	1	1	0										7		
41	40	235/2	235/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	369						7		
41	40	120	120	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	370						7		
41	40	235/2	235/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	371								
41	40	237/2	237/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	372								
41	40	119	119	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	373								
41	40	120	120	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	374								
42	41	241/2	241/2	0.0	0	0	Dynamic	6/8	1	1	0					pp							
42	41	241/2	241/2	0.0	0	0	Spanner	6/8	1	1	0												
42	41	241/2	241/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	375				24				
42	41	241/2	241/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	376				24				
42	41	241/2	241/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	377				24				
42	41	122	122	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	378				24				
42	41	123	123	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	379				24				
42	41	241/2	241/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	380								
42	41	121	121	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	381								
42	41	243/2	243/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	382								
42	41	123	123	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	383								
43	42	247/2	247/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	384				24				
43	42	247/2	247/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	385				24				
43	42	247/2	247/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	386				24				
43	42	249/2	249/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	387				24				
43	42	125	125	1.5	3/8	3/8	Chord	6/8	1	1	3/8		1/4	3/2	388								
43	42	247/2	247/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	389								
43	42	124	124	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	390								
43	42	251/2	251/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	391								
44	43	253/2	253/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	392				25				
44	43	253/2	253/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	393				25				
44	43	253/2	253/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	394				25				
44	43	128	128	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	395				25				
44	43	129	129	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	396				25				
44	43	253/2	253/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	397								
44	43	127	127	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	398								
44	43	255/2	255/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	399								
44	43	129	129	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	400								
45	44	259/2	259/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	401				25				
45	44	259/2	259/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	402				25				
45	44	259/2	259/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	403				25				
45	44	261/2	261/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	404				25				
45	44	131	131	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	405				25				
45	44	132	132	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	406				25				
45	44	259/2	259/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	407								
45	44	130	130	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	408								
45	44	263/2	263/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	409								
46	45	265/2	265/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	410				25				
46	45	265/2	265/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	411				25				
46	45	265/2	265/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	412				25				
46	45	265/2	265/2	0.0	0	0	Spanner	6/8	2	1	0											1	1
46	45	265/2	265/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	413							1	1
46	45	133	133	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	414							1	1
46	45	267/2	267/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	415							1	1
46	45	135	135	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	416							1	1
47	46	271/2	271/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	417								
47	46	273/2	273/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	418							1	1
47	46	138	138	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	419							1	1
48	47	277/2	277/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	420								
48	47	277/2	277/2	0.0	0	0	Chord	6/8	1	1	0	grace16	1/16	1	421								
48	47	277/2	277/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	422								
48	47	140	140	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	423								
48	47	277/2	277/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	424							1	1
48	47	140	140	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	425							1	1
49	47	141	141	0.0	0	5/8	StaffText	6/8	1	1	0							Allegro feroce					
49	47	141	141	0.0	0	5/8	Dynamic	6/8	1	1	0					f							
49	47	141	141	0.5	0	5/8	Chord	6/8	1	1	1/8		1/8	1	426				26				
49	47	141	141	0.0	0	5/8	Spanner	6/8	2	1	0												
50	48	283/2	283/2	0.0	0	0	Spanner	6/8	1	1	0								26	4			
50	48	283/2	283/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	427				26	4			
50	48	285/2	285/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	428				26	4			
50	48	143	143	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	429				26	4			
50	48	144	144	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	430				26	4			
50	48	283/2	283/2	0.0	0	0	Spanner	6/8	2	1	0											2	2
50	48	283/2	283/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	431				27			2	2
50	48	567/4	567/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	432				27			2	2
50	48	142	142	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	433				27			2	2
50	48	569/4	569/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	434				27			2	2
50	48	285/2	285/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	435				27			2	2
50	48	571/4	571/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	436				27			2	2
50	48	143	143	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	437				27			2	2
50	48	573/4	573/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	438				27			2	2
50	48	287/2	287/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	439				27			2	2
50	48	575/4	575/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	440				27			2	2
50	48	144	144	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	441				27			2	2
50	48	577/4	577/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	442							2	2
51	49	289/2	289/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	443				26	4			
51	49	291/2	291/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	444				26	4			
51	49	146	146	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	445				26	4			
51	49	147	147	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	446					4			
51	49	289/2	289/2	0.0	0	0	Spanner	6/8	2	1	0												
51	49	289/2	289/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	447				28				
51	49	579/4	579/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	448				28				
51	49	145	145	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	449				28				
51	49	581/4	581/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	450				28				
51	49	291/2	291/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	451				28				
51	49	583/4	583/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	452								
51	49	146	146	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	453				29				
51	49	585/4	585/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	454				29				
51	49	293/2	293/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	455				29				
51	49	587/4	587/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	456				29				
51	49	147	147	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	457				29				
51	49	589/4	589/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	458								
52	50	295/2	295/2	0.0	0	0	Spanner	6/8	1	1	0												
52	50	295/2	295/2	0.0	0	0	Spanner	6/8	1	1	0										8		
52	50	295/2	295/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	459				30		8		
52	50	297/2	297/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	460				30		8		
52	50	149	149	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	461				30		8		
52	50	150	150	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	462				30		8		
52	50	295/2	295/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	463				31				
52	50	591/4	591/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	464				31				
52	50	148	148	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	465				31				
52	50	593/4	593/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	466				31				
52	50	297/2	297/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	467				31				
52	50	595/4	595/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	468								
52	50	149	149	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	469				32				
52	50	597/4	597/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	470				32				
52	50	299/2	299/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	471				32				
52	50	599/4	599/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	472				32				
52	50	150	150	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	473				32				
52	50	601/4	601/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	474								
53	51	301/2	301/2	0.0	0	0	Dynamic	6/8	1	1	0					p			30				
53	51	301/2	301/2	0.0	0	0	Spanner	6/8	1	1	0								30				
53	51	301/2	301/2	0.0	0	0	Spanner	6/8	1	1	0								30		9		
53	51	301/2	301/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	475				30		9		
53	51	303/2	303/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	476				30		9		
53	51	152	152	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	477				30		9		
53	51	153	153	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	478						9		
53	51	301/2	301/2	0.25	0	0	Chord	6/8	2	1	1/16		1/16	1	479				33				
53	51	603/4	603/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	480				33				
53	51	151	151	0.25	1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	481				33				
53	51	605/4	605/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	482				33				
53	51	303/2	303/2	0.25	1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	483				33				
53	51	607/4	607/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	484				33				
53	51	152	152	0.25	3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	485				33				
53	51	609/4	609/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	486				33				
53	51	305/2	305/2	0.25	1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	487				33				
53	51	611/4	611/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	488				33				
53	51	153	153	0.25	5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	489				33				
53	51	613/4	613/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	490								
54	52	307/2	307/2	0.0	0	0	Spanner	6/8	1	1	0												
54	52	307/2	307/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	491								
54	52	155	155	0.0	3/8	3/8	Dynamic	6/8	1	1	0					ff							
54	52	155	155	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	492		articAccentBelow						
54	52	307/2	307/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	493								
54	52	155	155	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	494		articAccentAbove						
